state,count,t,run_no
Recovered,1,20.05,10
Susceptible,1,20.060000000000002,10
Exposed,1,20.060000000000002,10
Infectious,1,20.060000000000002,10
Recovered,1,20.060000000000002,10
Susceptible,1,20.07,10
Exposed,1,20.07,10
Infectious,1,20.07,10
Recovered,1,20.07,10
Susceptible,1,20.080000000000002,10
Exposed,1,20.080000000000002,10
Infectious,1,20.080000000000002,10
Recovered,1,20.080000000000002,10
Susceptible,1,20.090000000000003,10
Exposed,1,20.090000000000003,10
Infectious,1,20.090000000000003,10
Recovered,1,20.090000000000003,10
Susceptible,1,20.1,10
Exposed,1,20.1,10
Infectious,1,20.1,10
Recovered,1,20.1,10
Susceptible,1,20.110000000000003,10
Exposed,1,20.110000000000003,10
Infectious,1,20.110000000000003,10
Recovered,1,20.110000000000003,10
Susceptible,1,20.12,10
Exposed,1,20.12,10
Infectious,1,20.12,10
Recovered,1,20.12,10
Susceptible,1,20.130000000000003,10
Exposed,1,20.130000000000003,10
Infectious,1,20.130000000000003,10
Recovered,1,20.130000000000003,10
Susceptible,1,20.14,10
Exposed,1,20.14,10
Infectious,1,20.14,10
Recovered,1,20.14,10
Susceptible,1,20.150000000000002,10
Exposed,1,20.150000000000002,10
Infectious,1,20.150000000000002,10
Recovered,1,20.150000000000002,10
Susceptible,1,20.160000000000004,10
Exposed,1,20.160000000000004,10
Infectious,1,20.160000000000004,10
Recovered,1,20.160000000000004,10
Susceptible,1,20.17,10
Exposed,1,20.17,10
Infectious,1,20.17,10
Recovered,1,20.17,10
Susceptible,1,20.180000000000003,10
Exposed,1,20.180000000000003,10
Infectious,1,20.180000000000003,10
Recovered,1,20.180000000000003,10
Susceptible,1,20.19,10
Exposed,1,20.19,10
Infectious,1,20.19,10
Recovered,1,20.19,10
Susceptible,1,20.200000000000003,10
Exposed,1,20.200000000000003,10
Infectious,1,20.200000000000003,10
Recovered,1,20.200000000000003,10
Susceptible,1,20.21,10
Exposed,1,20.21,10
Infectious,1,20.21,10
Recovered,1,20.21,10
Susceptible,1,20.220000000000002,10
Exposed,1,20.220000000000002,10
Infectious,1,20.220000000000002,10
Recovered,1,20.220000000000002,10
Susceptible,1,20.23,10
Exposed,1,20.23,10
Infectious,1,20.23,10
Recovered,1,20.23,10
Susceptible,1,20.240000000000002,10
Exposed,1,20.240000000000002,10
Infectious,1,20.240000000000002,10
Recovered,1,20.240000000000002,10
Susceptible,1,20.250000000000004,10
Exposed,1,20.250000000000004,10
Infectious,1,20.250000000000004,10
Recovered,1,20.250000000000004,10
Susceptible,1,20.26,10
Exposed,1,20.26,10
Infectious,1,20.26,10
Recovered,1,20.26,10
Susceptible,1,20.270000000000003,10
Exposed,1,20.270000000000003,10
Infectious,1,20.270000000000003,10
Recovered,1,20.270000000000003,10
Susceptible,1,20.28,10
Exposed,1,20.28,10
Infectious,1,20.28,10
Recovered,1,20.28,10
Susceptible,1,20.290000000000003,10
Exposed,1,20.290000000000003,10
Infectious,1,20.290000000000003,10
Recovered,1,20.290000000000003,10
Susceptible,1,20.3,10
Exposed,1,20.3,10
Infectious,1,20.3,10
Recovered,1,20.3,10
Susceptible,1,20.310000000000002,10
Exposed,1,20.310000000000002,10
Infectious,1,20.310000000000002,10
Recovered,1,20.310000000000002,10
Susceptible,1,20.32,10
Exposed,1,20.32,10
Infectious,1,20.32,10
Recovered,1,20.32,10
Susceptible,1,20.330000000000002,10
Exposed,1,20.330000000000002,10
Infectious,1,20.330000000000002,10
Recovered,1,20.330000000000002,10
Susceptible,1,20.340000000000003,10
Exposed,1,20.340000000000003,10
Infectious,1,20.340000000000003,10
Recovered,1,20.340000000000003,10
Susceptible,1,20.35,10
Exposed,1,20.35,10
Infectious,1,20.35,10
Recovered,1,20.35,10
Susceptible,1,20.360000000000003,10
Exposed,1,20.360000000000003,10
Infectious,1,20.360000000000003,10
Recovered,1,20.360000000000003,10
Susceptible,1,20.37,10
Exposed,1,20.37,10
Infectious,1,20.37,10
Recovered,1,20.37,10
Susceptible,1,20.380000000000003,10
Exposed,1,20.380000000000003,10
Infectious,1,20.380000000000003,10
Recovered,1,20.380000000000003,10
Susceptible,1,20.39,10
Exposed,1,20.39,10
Infectious,1,20.39,10
Recovered,1,20.39,10
Susceptible,1,20.400000000000002,10
Exposed,1,20.400000000000002,10
Infectious,1,20.400000000000002,10
Recovered,1,20.400000000000002,10
Susceptible,1,20.410000000000004,10
Exposed,1,20.410000000000004,10
Infectious,1,20.410000000000004,10
Recovered,1,20.410000000000004,10
Susceptible,1,20.42,10
Exposed,1,20.42,10
Infectious,1,20.42,10
Recovered,1,20.42,10
Susceptible,1,20.430000000000003,10
Exposed,1,20.430000000000003,10
Infectious,1,20.430000000000003,10
Recovered,1,20.430000000000003,10
Susceptible,1,20.44,10
Exposed,1,20.44,10
Infectious,1,20.44,10
Recovered,1,20.44,10
Susceptible,1,20.450000000000003,10
Exposed,1,20.450000000000003,10
Infectious,1,20.450000000000003,10
Recovered,1,20.450000000000003,10
Susceptible,1,20.46,10
Exposed,1,20.46,10
Infectious,1,20.46,10
Recovered,1,20.46,10
Susceptible,1,20.470000000000002,10
Exposed,1,20.470000000000002,10
Infectious,1,20.470000000000002,10
Recovered,1,20.470000000000002,10
Susceptible,1,20.48,10
Exposed,1,20.48,10
Infectious,1,20.48,10
Recovered,1,20.48,10
Susceptible,1,20.490000000000002,10
Exposed,1,20.490000000000002,10
Infectious,1,20.490000000000002,10
Recovered,1,20.490000000000002,10
Susceptible,1,20.500000000000004,10
Exposed,1,20.500000000000004,10
Infectious,1,20.500000000000004,10
Recovered,1,20.500000000000004,10
Susceptible,1,20.51,10
Exposed,1,20.51,10
Infectious,1,20.51,10
Recovered,1,20.51,10
Susceptible,1,20.520000000000003,10
Exposed,1,20.520000000000003,10
Infectious,1,20.520000000000003,10
Recovered,1,20.520000000000003,10
Susceptible,1,20.53,10
Exposed,1,20.53,10
Infectious,1,20.53,10
Recovered,1,20.53,10
Susceptible,1,20.540000000000003,10
Exposed,1,20.540000000000003,10
Infectious,1,20.540000000000003,10
Recovered,1,20.540000000000003,10
Susceptible,1,20.55,10
Exposed,1,20.55,10
Infectious,1,20.55,10
Recovered,1,20.55,10
Susceptible,1,20.560000000000002,10
Exposed,1,20.560000000000002,10
Infectious,1,20.560000000000002,10
Recovered,1,20.560000000000002,10
Susceptible,1,20.57,10
Exposed,1,20.57,10
Infectious,1,20.57,10
Recovered,1,20.57,10
Susceptible,1,20.580000000000002,10
Exposed,1,20.580000000000002,10
Infectious,1,20.580000000000002,10
Recovered,1,20.580000000000002,10
Susceptible,1,20.590000000000003,10
Exposed,1,20.590000000000003,10
Infectious,1,20.590000000000003,10
Recovered,1,20.590000000000003,10
Susceptible,1,20.6,10
Exposed,1,20.6,10
Infectious,1,20.6,10
Recovered,1,20.6,10
Susceptible,1,20.610000000000003,10
Exposed,1,20.610000000000003,10
Infectious,1,20.610000000000003,10
Recovered,1,20.610000000000003,10
Susceptible,1,20.62,10
Exposed,1,20.62,10
Infectious,1,20.62,10
Recovered,1,20.62,10
Susceptible,1,20.630000000000003,10
Exposed,1,20.630000000000003,10
Infectious,1,20.630000000000003,10
Recovered,1,20.630000000000003,10
Susceptible,1,20.64,10
Exposed,1,20.64,10
Infectious,1,20.64,10
Recovered,1,20.64,10
Susceptible,1,20.650000000000002,10
Exposed,1,20.650000000000002,10
Infectious,1,20.650000000000002,10
Recovered,1,20.650000000000002,10
Susceptible,1,20.660000000000004,10
Exposed,1,20.660000000000004,10
Infectious,1,20.660000000000004,10
Recovered,1,20.660000000000004,10
Susceptible,1,20.67,10
Exposed,1,20.67,10
Infectious,1,20.67,10
Recovered,1,20.67,10
Susceptible,1,20.680000000000003,10
Exposed,1,20.680000000000003,10
Infectious,1,20.680000000000003,10
Recovered,1,20.680000000000003,10
Susceptible,1,20.69,10
Exposed,1,20.69,10
Infectious,1,20.69,10
Recovered,1,20.69,10
Susceptible,1,20.700000000000003,10
Exposed,1,20.700000000000003,10
Infectious,1,20.700000000000003,10
Recovered,1,20.700000000000003,10
Susceptible,1,20.71,10
Exposed,1,20.71,10
Infectious,1,20.71,10
Recovered,1,20.71,10
Susceptible,1,20.720000000000002,10
Exposed,1,20.720000000000002,10
Infectious,1,20.720000000000002,10
Recovered,1,20.720000000000002,10
Susceptible,1,20.73,10
Exposed,1,20.73,10
Infectious,1,20.73,10
Recovered,1,20.73,10
Susceptible,1,20.740000000000002,10
Exposed,1,20.740000000000002,10
Infectious,1,20.740000000000002,10
Recovered,1,20.740000000000002,10
Susceptible,1,20.750000000000004,10
Exposed,1,20.750000000000004,10
Infectious,1,20.750000000000004,10
Recovered,1,20.750000000000004,10
Susceptible,1,20.76,10
Exposed,1,20.76,10
Infectious,1,20.76,10
Recovered,1,20.76,10
Susceptible,1,20.770000000000003,10
Exposed,1,20.770000000000003,10
Infectious,1,20.770000000000003,10
Recovered,1,20.770000000000003,10
Susceptible,1,20.78,10
Exposed,1,20.78,10
Infectious,1,20.78,10
Recovered,1,20.78,10
Susceptible,1,20.790000000000003,10
Exposed,1,20.790000000000003,10
Infectious,1,20.790000000000003,10
Recovered,1,20.790000000000003,10
Susceptible,1,20.8,10
Exposed,1,20.8,10
Infectious,1,20.8,10
Recovered,1,20.8,10
Susceptible,1,20.810000000000002,10
Exposed,1,20.810000000000002,10
Infectious,1,20.810000000000002,10
Recovered,1,20.810000000000002,10
Susceptible,1,20.82,10
Exposed,1,20.82,10
Infectious,1,20.82,10
Recovered,1,20.82,10
Susceptible,1,20.830000000000002,10
Exposed,1,20.830000000000002,10
Infectious,1,20.830000000000002,10
Recovered,1,20.830000000000002,10
Susceptible,1,20.840000000000003,10
Exposed,1,20.840000000000003,10
Infectious,1,20.840000000000003,10
Recovered,1,20.840000000000003,10
Susceptible,1,20.85,10
Exposed,1,20.85,10
Infectious,1,20.85,10
Recovered,1,20.85,10
Susceptible,1,20.860000000000003,10
Exposed,1,20.860000000000003,10
Infectious,1,20.860000000000003,10
Recovered,1,20.860000000000003,10
Susceptible,1,20.87,10
Exposed,1,20.87,10
Infectious,1,20.87,10
Recovered,1,20.87,10
Susceptible,1,20.880000000000003,10
Exposed,1,20.880000000000003,10
Infectious,1,20.880000000000003,10
Recovered,1,20.880000000000003,10
Susceptible,1,20.89,10
Exposed,1,20.89,10
Infectious,1,20.89,10
Recovered,1,20.89,10
Susceptible,1,20.900000000000002,10
Exposed,1,20.900000000000002,10
Infectious,1,20.900000000000002,10
Recovered,1,20.900000000000002,10
Susceptible,1,20.910000000000004,10
Exposed,1,20.910000000000004,10
Infectious,1,20.910000000000004,10
Recovered,1,20.910000000000004,10
Susceptible,1,20.92,10
Exposed,1,20.92,10
Infectious,1,20.92,10
Recovered,1,20.92,10
Susceptible,1,20.930000000000003,10
Exposed,1,20.930000000000003,10
Infectious,1,20.930000000000003,10
Recovered,1,20.930000000000003,10
Susceptible,1,20.94,10
Exposed,1,20.94,10
Infectious,1,20.94,10
Recovered,1,20.94,10
Susceptible,1,20.950000000000003,10
Exposed,1,20.950000000000003,10
Infectious,1,20.950000000000003,10
Recovered,1,20.950000000000003,10
Susceptible,1,20.96,10
Exposed,1,20.96,10
Infectious,1,20.96,10
Recovered,1,20.96,10
Susceptible,1,20.970000000000002,10
Exposed,1,20.970000000000002,10
Infectious,1,20.970000000000002,10
Recovered,1,20.970000000000002,10
Susceptible,1,20.98,10
Exposed,1,20.98,10
Infectious,1,20.98,10
Recovered,1,20.98,10
Susceptible,1,20.990000000000002,10
Exposed,1,20.990000000000002,10
Infectious,1,20.990000000000002,10
Recovered,1,20.990000000000002,10
Susceptible,1,21.000000000000004,10
Exposed,1,21.000000000000004,10
Infectious,1,21.000000000000004,10
Recovered,1,21.000000000000004,10
Susceptible,1,21.01,10
Exposed,1,21.01,10
Infectious,1,21.01,10
Recovered,1,21.01,10
Susceptible,1,21.020000000000003,10
Exposed,1,21.020000000000003,10
Infectious,1,21.020000000000003,10
Recovered,1,21.020000000000003,10
Susceptible,1,21.03,10
Exposed,1,21.03,10
Infectious,1,21.03,10
Recovered,1,21.03,10
Susceptible,1,21.040000000000003,10
Exposed,1,21.040000000000003,10
Infectious,1,21.040000000000003,10
Recovered,1,21.040000000000003,10
Susceptible,1,21.05,10
Exposed,1,21.05,10
Infectious,1,21.05,10
Recovered,1,21.05,10
Susceptible,1,21.060000000000002,10
Exposed,1,21.060000000000002,10
Infectious,1,21.060000000000002,10
Recovered,1,21.060000000000002,10
Susceptible,1,21.07,10
Exposed,1,21.07,10
Infectious,1,21.07,10
Recovered,1,21.07,10
Susceptible,1,21.080000000000002,10
Exposed,1,21.080000000000002,10
Infectious,1,21.080000000000002,10
Recovered,1,21.080000000000002,10
Susceptible,1,21.090000000000003,10
Exposed,1,21.090000000000003,10
Infectious,1,21.090000000000003,10
Recovered,1,21.090000000000003,10
Susceptible,1,21.1,10
Exposed,1,21.1,10
Infectious,1,21.1,10
Recovered,1,21.1,10
Susceptible,1,21.110000000000003,10
Exposed,1,21.110000000000003,10
Infectious,1,21.110000000000003,10
Recovered,1,21.110000000000003,10
Susceptible,1,21.12,10
Exposed,1,21.12,10
Infectious,1,21.12,10
Recovered,1,21.12,10
Susceptible,1,21.130000000000003,10
Exposed,1,21.130000000000003,10
Infectious,1,21.130000000000003,10
Recovered,1,21.130000000000003,10
Susceptible,1,21.14,10
Exposed,1,21.14,10
Infectious,1,21.14,10
Recovered,1,21.14,10
Susceptible,1,21.150000000000002,10
Exposed,1,21.150000000000002,10
Infectious,1,21.150000000000002,10
Recovered,1,21.150000000000002,10
Susceptible,1,21.160000000000004,10
Exposed,1,21.160000000000004,10
Infectious,1,21.160000000000004,10
Recovered,1,21.160000000000004,10
Susceptible,1,21.17,10
Exposed,1,21.17,10
Infectious,1,21.17,10
Recovered,1,21.17,10
Susceptible,1,21.180000000000003,10
Exposed,1,21.180000000000003,10
Infectious,1,21.180000000000003,10
Recovered,1,21.180000000000003,10
Susceptible,1,21.19,10
Exposed,1,21.19,10
Infectious,1,21.19,10
Recovered,1,21.19,10
Susceptible,1,21.200000000000003,10
Exposed,1,21.200000000000003,10
Infectious,1,21.200000000000003,10
Recovered,1,21.200000000000003,10
Susceptible,1,21.21,10
Exposed,1,21.21,10
Infectious,1,21.21,10
Recovered,1,21.21,10
Susceptible,1,21.220000000000002,10
Exposed,1,21.220000000000002,10
Infectious,1,21.220000000000002,10
Recovered,1,21.220000000000002,10
Susceptible,1,21.23,10
Exposed,1,21.23,10
Infectious,1,21.23,10
Recovered,1,21.23,10
Susceptible,1,21.240000000000002,10
Exposed,1,21.240000000000002,10
Infectious,1,21.240000000000002,10
Recovered,1,21.240000000000002,10
Susceptible,1,21.250000000000004,10
Exposed,1,21.250000000000004,10
Infectious,1,21.250000000000004,10
Recovered,1,21.250000000000004,10
Susceptible,1,21.26,10
Exposed,1,21.26,10
Infectious,1,21.26,10
Recovered,1,21.26,10
Susceptible,1,21.270000000000003,10
Exposed,1,21.270000000000003,10
Infectious,1,21.270000000000003,10
Recovered,1,21.270000000000003,10
Susceptible,1,21.28,10
Exposed,1,21.28,10
Infectious,1,21.28,10
Recovered,1,21.28,10
Susceptible,1,21.290000000000003,10
Exposed,1,21.290000000000003,10
Infectious,1,21.290000000000003,10
Recovered,1,21.290000000000003,10
Susceptible,1,21.3,10
Exposed,1,21.3,10
Infectious,1,21.3,10
Recovered,1,21.3,10
Susceptible,1,21.310000000000002,10
Exposed,1,21.310000000000002,10
Infectious,1,21.310000000000002,10
Recovered,1,21.310000000000002,10
Susceptible,1,21.32,10
Exposed,1,21.32,10
Infectious,1,21.32,10
Recovered,1,21.32,10
Susceptible,1,21.330000000000002,10
Exposed,1,21.330000000000002,10
Infectious,1,21.330000000000002,10
Recovered,1,21.330000000000002,10
Susceptible,1,21.340000000000003,10
Exposed,1,21.340000000000003,10
Infectious,1,21.340000000000003,10
Recovered,1,21.340000000000003,10
Susceptible,1,21.35,10
Exposed,1,21.35,10
Infectious,1,21.35,10
Recovered,1,21.35,10
Susceptible,1,21.360000000000003,10
Exposed,1,21.360000000000003,10
Infectious,1,21.360000000000003,10
Recovered,1,21.360000000000003,10
Susceptible,1,21.37,10
Exposed,1,21.37,10
Infectious,1,21.37,10
Recovered,1,21.37,10
Susceptible,1,21.380000000000003,10
Exposed,1,21.380000000000003,10
Infectious,1,21.380000000000003,10
Recovered,1,21.380000000000003,10
Susceptible,1,21.39,10
Exposed,1,21.39,10
Infectious,1,21.39,10
Recovered,1,21.39,10
Susceptible,1,21.400000000000002,10
Exposed,1,21.400000000000002,10
Infectious,1,21.400000000000002,10
Recovered,1,21.400000000000002,10
Susceptible,1,21.410000000000004,10
Exposed,1,21.410000000000004,10
Infectious,1,21.410000000000004,10
Recovered,1,21.410000000000004,10
Susceptible,1,21.42,10
Exposed,1,21.42,10
Infectious,1,21.42,10
Recovered,1,21.42,10
Susceptible,1,21.430000000000003,10
Exposed,1,21.430000000000003,10
Infectious,1,21.430000000000003,10
Recovered,1,21.430000000000003,10
Susceptible,1,21.44,10
Exposed,1,21.44,10
Infectious,1,21.44,10
Recovered,1,21.44,10
Susceptible,1,21.450000000000003,10
Exposed,1,21.450000000000003,10
Infectious,1,21.450000000000003,10
Recovered,1,21.450000000000003,10
Susceptible,1,21.46,10
Exposed,1,21.46,10
Infectious,1,21.46,10
Recovered,1,21.46,10
Susceptible,1,21.470000000000002,10
Exposed,1,21.470000000000002,10
Infectious,1,21.470000000000002,10
Recovered,1,21.470000000000002,10
Susceptible,1,21.48,10
Exposed,1,21.48,10
Infectious,1,21.48,10
Recovered,1,21.48,10
Susceptible,1,21.490000000000002,10
Exposed,1,21.490000000000002,10
Infectious,1,21.490000000000002,10
Recovered,1,21.490000000000002,10
Susceptible,1,21.500000000000004,10
Exposed,1,21.500000000000004,10
Infectious,1,21.500000000000004,10
Recovered,1,21.500000000000004,10
Susceptible,1,21.51,10
Exposed,1,21.51,10
Infectious,1,21.51,10
Recovered,1,21.51,10
Susceptible,1,21.520000000000003,10
Exposed,1,21.520000000000003,10
Infectious,1,21.520000000000003,10
Recovered,1,21.520000000000003,10
Susceptible,1,21.53,10
Exposed,1,21.53,10
Infectious,1,21.53,10
Recovered,1,21.53,10
Susceptible,1,21.540000000000003,10
Exposed,1,21.540000000000003,10
Infectious,1,21.540000000000003,10
Recovered,1,21.540000000000003,10
Susceptible,1,21.55,10
Exposed,1,21.55,10
Infectious,1,21.55,10
Recovered,1,21.55,10
Susceptible,1,21.560000000000002,10
Exposed,1,21.560000000000002,10
Infectious,1,21.560000000000002,10
Recovered,1,21.560000000000002,10
Susceptible,1,21.57,10
Exposed,1,21.57,10
Infectious,1,21.57,10
Recovered,1,21.57,10
Susceptible,1,21.580000000000002,10
Exposed,1,21.580000000000002,10
Infectious,1,21.580000000000002,10
Recovered,1,21.580000000000002,10
Susceptible,1,21.590000000000003,10
Exposed,1,21.590000000000003,10
Infectious,1,21.590000000000003,10
Recovered,1,21.590000000000003,10
Susceptible,1,21.6,10
Exposed,1,21.6,10
Infectious,1,21.6,10
Recovered,1,21.6,10
Susceptible,1,21.610000000000003,10
Exposed,1,21.610000000000003,10
Infectious,1,21.610000000000003,10
Recovered,1,21.610000000000003,10
Susceptible,1,21.62,10
Exposed,1,21.62,10
Infectious,1,21.62,10
Recovered,1,21.62,10
Susceptible,1,21.630000000000003,10
Exposed,1,21.630000000000003,10
Infectious,1,21.630000000000003,10
Recovered,1,21.630000000000003,10
Susceptible,1,21.64,10
Exposed,1,21.64,10
Infectious,1,21.64,10
Recovered,1,21.64,10
Susceptible,1,21.650000000000002,10
Exposed,1,21.650000000000002,10
Infectious,1,21.650000000000002,10
Recovered,1,21.650000000000002,10
Susceptible,1,21.660000000000004,10
Exposed,1,21.660000000000004,10
Infectious,1,21.660000000000004,10
Recovered,1,21.660000000000004,10
Susceptible,1,21.67,10
Exposed,1,21.67,10
Infectious,1,21.67,10
Recovered,1,21.67,10
Susceptible,1,21.680000000000003,10
Exposed,1,21.680000000000003,10
Infectious,1,21.680000000000003,10
Recovered,1,21.680000000000003,10
Susceptible,1,21.69,10
Exposed,1,21.69,10
Infectious,1,21.69,10
Recovered,1,21.69,10
Susceptible,1,21.700000000000003,10
Exposed,1,21.700000000000003,10
Infectious,1,21.700000000000003,10
Recovered,1,21.700000000000003,10
Susceptible,1,21.71,10
Exposed,1,21.71,10
Infectious,1,21.71,10
Recovered,1,21.71,10
Susceptible,1,21.720000000000002,10
Exposed,1,21.720000000000002,10
Infectious,1,21.720000000000002,10
Recovered,1,21.720000000000002,10
Susceptible,1,21.73,10
Exposed,1,21.73,10
Infectious,1,21.73,10
Recovered,1,21.73,10
Susceptible,1,21.740000000000002,10
Exposed,1,21.740000000000002,10
Infectious,1,21.740000000000002,10
Recovered,1,21.740000000000002,10
